city,country,lng,lat
Askøy,Norway,5.1701440000000005,60.407090000000004
Asmara,Eritrea,38.92886,15.343461999999999
Asnières-sur-Seine,France,2.3172783333333338,48.916665
Aso,Japan,131.088661,32.962812
Asosa,Ethiopia,34.546895,10.061993
Aspen,United States,-106.8236235,39.194541
Assen,Netherlands,6.578981199999999,52.97099420000001
Assis,Brazil,-50.416187,-22.655855
Assiut,Egypt,31.172313000000003,27.187289
Asti,Italy,8.197073,44.91659
Astoria,United States,-95.31193857142856,43.08664671428571
Astrakhan,Russia,48.04597628571429,46.36200528571429
Asunción,Paraguay,-57.515704199999995,-25.144737050000003
Aswān,Egypt,32.8599,23.9989
Atami,Japan,139.079372,35.1065105
Atascadero,United States,-120.653864,35.355256
Atchison,United States,-95.111407,39.573189
Ath,Belgium,3.7604776666666666,50.65974033333333
Athabasca,Canada,-113.303386,54.722396999999994
Athens,Greece,23.294086281081096,38.014275677027044
Athens,United States,-83.78376260606059,34.971934454545455
Atherstone,United Kingdom,,
Atherton,United States,-122.19173899999998,37.4552925
Athis-Mons,France,2.385319,48.709634
Athlone,Ireland,-7.917124833333332,53.41960383333333
Atibaia,Brazil,-46.596140999999996,-23.112964
Atlanta,United States,-84.28662479786327,33.8321354440171
Atlantic Beach,United States,-81.514092,30.284275
Atlantic City,United States,-75.0935275,39.2615475
Atlantis,United States,-80.091095,26.600296
Atsugi,Japan,139.34522327272728,35.45222263636363
Attard,Malta,14.441787,35.891884999999995
Attleboro,United States,-71.30818149999999,41.9574615
Attleborough,United Kingdom,1.008292,52.52042
Atyrau,Kazakhstan,51.9269695,47.116103499999994
Aubagne,France,5.563294,43.291492
Aubange,Belgium,5.7835730000000005,49.562149
Aubenas,France,3.917435,43.605503999999996
Aubervilliers,France,2.377972666666667,48.90608533333333
Aubière,France,3.109231777777778,45.76191677777777
Aubonne,Switzerland,6.4103115,46.48347403333333
Auburn,Australia,151.0374905,-33.853365499999995
Auburn,United States,-94.18760844444445,39.658408407407414
Auburn Hills,United States,-83.2602665,42.71543441666666
Auchi,Nigeria,6.302101,7.133509500000001
Auckland,New Zealand,174.3596480890411,-36.8710308109589
Audubon,United States,-75.39839599999999,40.119475
Auerbach,Germany,,
Auffargis,France,1.8725509999999999,48.689238
Augsburg,Germany,10.891083266666666,48.36830973333334
Augusta,United States,-75.18437380487802,39.532704
Aulnay-sous-Bois,France,2.523466,48.954596
Aurangabad,India,75.43337716666667,19.879002499999995
Aurich,Germany,7.461289,53.4692
Aurillac,France,2.426739,44.909262
Aurlandsvangen,Norway,7.193103999999999,60.908738
Aurora,United States,-101.26131130769231,40.127069923076924
Auroville,India,79.811738,12.009656
Aursmoen,Norway,11.778295,60.00017
Austin,United States,-97.20091641342596,30.59331835925925
Autol,Spain,,
Auxerre,France,3.558479,47.806413
Avallon,France,4.077932,47.447282
Aveiro,Portugal,-8.636004125,40.63355
Avellino,Italy,14.792186666666668,40.917977666666665
Avenches,Switzerland,7.043288,46.88199
Aventura,United States,-80.14115183333332,25.966952833333334
Aversa,Italy,,
Aviano,Italy,12.564675999999999,46.063349
Avignon,France,4.93099925,43.925892
Avilés,Spain,-5.899958,43.552670000000006
Avinashi,India,77.31447,11.205639
Avon,United States,-88.16165475,40.93821275
Avon Lake,United States,-82.0338057,41.503009666666664
Avondale,United States,-87.967648,37.72488366666666
Awaji,Japan,134.900347,34.437014000000005
Awantipur,India,75.018367,33.925961
Awasa,Ethiopia,38.497355666666664,7.055315333333334
Awka,Nigeria,7.1646105,5.904272
Axbridge,United Kingdom,-2.908208,51.266339
Axminster,United Kingdom,-2.99157225,50.7854702
Ayacucho,Argentina,-58.395325,-34.602623
Ayacucho,Peru,-74.225863,-13.160827
Aydat,France,3.018724,45.720471
Aydin,Turkey,27.857197,37.854558499999996
Ayer,United States,-71.62341100000002,42.537896999999994
Aylesbury,United Kingdom,-0.7886531666666667,51.84981766666667
Aylesford,United Kingdom,0.49851599999999996,51.3053
Ayr,United Kingdom,-4.5826266,55.493751599999996
Ayutthaya,Thailand,100.482814,13.868464000000001
Az Zāwīyah,Libya,12.716667,32.75
Azcapotzalco,Mexico,-103.494026,20.727601999999997
Azkoitia,Spain,,
Azpeitia,Spain,,
Azua,Dominican Republic,-70.730135,18.456701000000002
Azusa,United States,-117.901524,34.127990800000006
Aßlar,Germany,8.456797,50.598138
Aïn Temouchent,Algeria,-1.122826,35.292518
Ağrı,Turkey,42.992228000000004,39.721882
Aţ Ţafīlah,Jordan,35.642744,30.841499
Baabda,Lebanon,35.536389,33.8375
Baar,Switzerland,8.520842375,47.187589125
Baardheere,Somalia,42.286087,2.3387189999999998
Baarn,Netherlands,5.265529,52.21656333333333
Babahoyo,Ecuador,-79.511444,-1.8009279999999999
Babol,Iran,52.68203066666666,36.54350566666667
Babson Park,United States,-81.532325,27.838797999999997
Babylon,United States,,
Bacau,Romania,26.914096999999998,46.554202000000004
Back Mountain,United States,-76.012222,41.308056
Bacolod City,Philippines,122.96209433333335,10.674237666666668
Bacolor,Philippines,120.655941,14.998026999999999
Bad Abbach,Germany,12.038016,48.931079
Bad Aibling,Germany,12.0249015,47.854891
Bad Bergzaben,Germany,7.999578,49.106517
Bad Berka,Germany,11.266374,50.889818
Bad Bevensen,Germany,10.58126125,53.08297645
Bad Bramstedt,Germany,9.880934,53.92075
Bad Dürkheim,Germany,8.210228,49.472057
Bad Elster,Germany,12.237237,50.285315999999995
Bad Ems,Germany,7.7238205,50.3413345
Bad Frankenhausen,Germany,11.11679,51.362026
Bad Gandersheim,Germany,9.967007,51.885038
Bad Gleichenberg,Austria,15.4072,47.0694
Bad Homburg,Germany,8.6405585125,50.272029162500004
Bad Honnef,Germany,7.221838333333333,50.64733266666667
Bad Ischl,Austria,13.604842999999999,47.709576
Bad Klosterlausnitz,Germany,11.860228999999999,50.91835
Bad Krozingen,Germany,7.701225999999999,47.907436
Bad Langensalza,Germany,10.656429,51.107966999999995
Bad Lauterberg im Harz,Germany,10.4814605,51.6367485
Bad Liebenzell,Germany,8.752353999999999,48.770825
Bad Lippspringe,Germany,8.812421,51.784744
Bad Mergentheim,Germany,9.6943625,49.444044
Bad Münstereifel,Germany,6.767455,50.562127000000004
Bad Nauheim,Germany,8.739231,50.366232999999994
Bad Neuenahr-Ahrweiler,Germany,7.126092333333333,50.542289333333336
Bad Neustadt an der Saale,Germany,10.226553666666668,50.32273566666667
Bad Oeynhausen,Germany,8.798548366666667,52.21201706666667
Bad Ragaz,Switzerland,9.499471,47.00188
Bad Reichenhall,Germany,12.88296,47.72797
Bad Saarow,Germany,14.064395999999999,52.284475
Bad Schussenried,Germany,9.665329,47.994124
Bad Segeberg,Germany,10.30729,53.94184
Bad Soden-Salmünster,Germany,8.503724,50.144040999999994
Bad Sooden-Allendorf,Germany,9.962677000000001,51.26639
Bad Säckingen,Germany,7.944977466666667,47.55590243333333
Bad Urach,Germany,9.399564999999999,48.493368
Bad Wildungen,Germany,9.085508,51.109097999999996
Bad Zurzach,Switzerland,8.291901,47.586012
Bad Überkingen,Germany,9.795802,48.600861
Badajoz,Spain,-6.7039302,39.0115368
Badalona,Spain,2.237600666666667,41.4755745
Baddi,India,76.824687,30.9138245
Baden,Switzerland,8.306718916666666,47.44901766666666
Baden bei Wien,Austria,16.2276235,47.9695615
Baden-Baden,Germany,8.2658734,48.8107674
Badhan,Somalia,48.327265000000004,10.703936
Badsey,United Kingdom,,
Badulla,Sri Lanka,81.076074,6.983322
Baesweiler,Germany,6.172779,50.918301
Baffa,Pakistan,73.248736,34.420142
Bagalkot,India,75.67242333333333,16.16904166666667
Baghdad,Iraq,44.36569933333332,33.31664233333333
Bagnes,Switzerland,7.149613,46.078669
Bagneux,France,2.2998598,48.818525
Bagnolet,France,2.416228333333333,48.864294666666666
Bagnols-sur-Cèze,France,4.6752975,44.14451175
Bagshot,United Kingdom,-0.694946,51.367471
Baguio City,Philippines,120.5965572,16.4066004
Bagé,Brazil,-54.1003635,-31.320232
Baharampur,India,88.259339,24.088998999999998
Bahawalpur,Pakistan,71.70793633333334,29.388006
Bahir Dar,Ethiopia,37.371497,11.575123666666665
Bahçelievler,Turkey,,
Bahía Blanca,Argentina,-62.253788,-38.68158975
Baicheng,China,122.837957,45.621933
Baidoa,Somalia,,
Baie-Comeau,Canada,-68.261616,49.1873
Baie-D'Urfé,Canada,-73.91860799999999,45.4164
Baierbrunn,Germany,,
Bainbridge,United States,-84.534012,30.903230999999998
Bainbridge Island,United States,-122.52739275000002,47.6424115
Bairnsdale,Australia,147.614684,-37.832674
Baise City,China,106.61232,23.891509
Baishan,China,126.322451,42.429558
Baishi,China,106.57200300000001,29.530762
Baiyin,China,104.172351,36.542428
Baj Baj,India,88.16699,22.465971
Baja,Hungary,18.9828135,46.182701
Bakau,Gambia,-16.671661999999998,13.467307
Baker City,United States,-117.8378715,44.7880265
Bakersfield,United States,-119.27954341666664,35.5443045
Bakewell,United Kingdom,-1.672422,53.218885
Bakhchisaray,Ukraine,33.860898999999996,44.747974
Baku,Azerbaijan,49.837277274509795,40.38633488235294
Bala-Cynwyd,United States,-75.22017333333334,40.009129333333334
Balakovo,Russia,47.771566,52.021419
Balanga,Philippines,120.44636200000001,14.738560999999999
Balashikha,Russia,37.960981333333336,55.799601333333335
Balasore,India,86.931944,21.491389
Balatonfüred,Hungary,17.895766000000002,46.955926
Baldock,United Kingdom,-0.17943599999999998,51.992857
Baldwin City,United States,-95.188948,38.778426
Baldwin Park,United States,-117.98083966666665,34.09045633333333
Balerna,Switzerland,9.015082,45.841276
Balestrand,Norway,6.281899,61.133965
Balgach,Switzerland,9.60651,47.400371
Balice,Poland,19.8015745,50.074636
Balikpapan,Indonesia,116.866735,-1.265142
Baliuag,Philippines,120.897798,14.953087
Balk,Netherlands,,
Ballabgarh ,India,77.317639,28.352748
Ballaghaderreen,Ireland,-8.5798798,53.901508299999996
Ballarat,Australia,143.8465455,-37.5674815
Ballerup Municipality,Denmark,12.3639451,55.73194170000001
Ballinasloe,Ireland,-8.234435000000001,53.326919
Ballston Spa,United States,-73.8497935,42.9856665
Ballwin,United States,-90.601023,38.585910999999996
Ballymena,United Kingdom,-6.2682625000000005,54.788123
Ballymun,Ireland,-6.263230999999999,53.39778100000001
Baloteşti,Romania,26.071794,44.603615999999995
Baltimore,United States,-76.63670282849162,39.309186137988824
Balzers,Liechtenstein,9.499986,47.068109
Balıkesir,Turkey,28.011584999999997,39.521671000000005
Bamako,Mali,-8.011591428571428,12.624033952380952
Bamberg,Germany,10.85509,49.89988357142857
Bamberg,United States,-81.028195,33.308131
Bambolim,India,73.857887,15.4646185
Bamenda,Cameroon,10.21559825,6.019291
Banbridge,United Kingdom,-6.2363859999999995,54.36645
Banbury,United Kingdom,-1.34774525,52.071328625
Banchory,United Kingdom,-2.520873,57.060963
Banda Aceh,Indonesia,95.344762,5.5443826000000005
Bandar Abbas,Iran,56.377101333333336,27.239874333333333
Bandar Būshehr,Iran,50.8293885,28.907495
Bandar Lampung,Indonesia,105.24490542857143,-5.383744857142857
Bandar Seri Begawan,Brunei,114.88492025,4.8746149999999995
Bandar-e Anzali,Iran,49.567873,37.460752
Bandar-e Māhshahr,Iran,49.172090000000004,30.564435999999997
Bandundu Province,Democratic Republic of the Congo,18.821753,-5.037509
Bandung,Indonesia,107.62312428571428,-6.91222432142857
Banepā,Nepal,85.527134,27.634543
Banff,Canada,-115.56896750000001,51.175456
Banff,United Kingdom,-3.238365,57.44384399999999
Bang Kruai,Thailand,100.505898,13.811076000000002
Bang Lamung,Thailand,101.002422,12.923539
Bangangté,Cameroon,10.524322999999999,5.1311029999999995
Bangkalan,Indonesia,112.722952,-7.126413
Bangkok,Thailand,100.72742153275865,13.806228453448274
Bangor,United Kingdom,-4.478607,53.50866988888888
Bangor,United States,-68.77222154545454,44.817665454545455
Bangued,Philippines,120.622836,17.599529999999998
Bangui,Central African Republic,18.5561965,4.383776
Banhā,Egypt,31.181666999999997,30.471110999999997
Banja Luka,Bosnia and Herzegovina,17.18865325,44.79349075
Banjarmasin,Indonesia,114.59792233333333,-3.3109203333333332
Banjul,Gambia,-16.634020916666664,13.457389083333334
Banner Elk,United States,-81.875396,36.161784999999995
Banning,United States,-116.82906000000001,33.952775
Bannockburn,United States,-87.882362,42.194340000000004
Bannu,Pakistan,70.700234,33.02888
Banqiao District,Taiwan,121.54721599999999,25.134752
Banská Bystrica,Slovakia,19.047141857142858,48.706754000000004
Banská Štiavnica,Slovakia,18.89118433333333,48.455080333333335
Bantengan,Indonesia,106.732351,-6.270295
Banting,Malaysia,101.506371,2.785979
Bantry,Ireland,-8.960843,51.797327
Banyuls de la Marenda,France,3.136374333333333,42.48065533333334
Banyuwangi,Indonesia,114.311024,-8.3200015
Banī Suwayf,Egypt,31.109285999999997,29.0654325
Baoding,China,115.4916562,38.87042265714285
Baohe,China,117.30014399999999,31.861835
Baoji,China,107.11135,34.358794
Baotou,China,109.901862,40.633258166666664
Baqa al-Gharbiyye,Israel,35.034006,32.42196
Baqubah,Iraq,44.522681,33.49119
Bar,Montenegro,19.089828,42.091678
Bar Harbor,United States,-68.20243237999999,44.508601719999994
Baraboo,United States,-89.74881875,43.50843925
Baraga,United States,-88.508833,46.779646
Barakaldo,Spain,-2.985616,43.285038333333326
Baranovichi,Belarus,26.038764999999998,53.127204000000006
Barbacena,Brazil,-43.770976,-21.221869
Barberton,United States,-81.58913199999999,41.014943
Barbourville,United States,-83.88808,36.87028
Barby,France,5.975233,45.566076
Barcarena,Portugal,-9.2783265,38.7393335
Barcelona,Spain,1.966559944968555,41.197355079245234
Barcelos,Portugal,-8.628132,41.537232
Barddhamān,India,87.85202799999999,23.243963
Bardstown,United States,-85.523436,37.862080999999996
Bareggio,Italy,8.997989,45.48999
Bareilly,India,79.45370625,28.364047
Barendrecht,Netherlands,4.513192,51.855098
Barga,Italy,10.467481,44.082795000000004
Bari,Italy,16.877180833333334,41.09860105185185
Bariloche,Argentina,-71.322286,-41.13609866666666
Barinas,Venezuela,-71.184587,7.824625999999999
Baripada,India,86.765662,21.930364
Barisāl,Bangladesh,90.361952,22.660053
Barkly East,South Africa,27.587359000000003,-30.968140999999996
Barleben,Germany,11.632214,52.203454
Barletta,Italy,,
Barnard,United States,-72.6189876,43.728679
Barnard Castle,United Kingdom,-1.917719,54.54689200000001
Barnaul,Russia,83.76859327272727,53.33392318181818
Barnegat,United States,-74.113752,39.742323999999996
Barnesville,United States,-84.15133900000001,33.047378
Barnetby le Wold,United Kingdom,,
Barneveld,Netherlands,5.070747000000001,52.043049499999995
Barneveld,United States,-89.89445500000001,43.015295
Barnham,United Kingdom,-0.647547,50.837410999999996
Barnsley,United Kingdom,-1.4928149999999998,53.548555125
Barnstable,United States,-70.4591275,41.7228505
Barnstaple,United Kingdom,-4.051102500000001,51.0921785
Baronissi,Italy,,
Barquisimeto,Venezuela,-67.13916433333334,9.469207333333332
Barra Mansa,Brazil,-44.170969,-22.548823000000002
Barranquilla,Colombia,-74.82236149999999,11.002469999999999
Barre,United States,-72.5058065,44.192350166666664
Barreiras,Brazil,-45.021865999999996,-12.148482000000001
Barretos,Brazil,-48.56812866666667,-20.570204666666665
Barrie,Canada,-79.64794075,44.3466485
Barrington,United States,-80.88067785714289,41.96982657142858
Barroso,Brazil,-42.638622999999995,-19.543925
Barrow,United States,-156.75403740000002,71.2938642
Barrow in Furness,United Kingdom,-3.2299337500000003,54.12300925
Barstow,United States,-117.0212285,34.88251100000001
Bartlesville,United States,-95.9633805,36.73235150000001
Bartlett,United States,-88.99330800000001,38.594342999999995
Barton,United Kingdom,0.260101,52.396892
Bartow,United States,-81.78863033333333,27.914840666666667
Bartın,Turkey,32.345837,41.600669
Barueri,Brazil,-46.85635125,-23.50388075
Barwāla,India,76.993953,30.507058
Barßel,Germany,7.750172999999999,53.166472999999996
Basalt,United States,-107.03500133333334,39.369434000000005
Basaluzzo,Italy,,
Basauri,Spain,-2.886189,43.229102000000005
Bascharage,Luxembourg,,
Basehor,United States,-94.938847,39.117343
Basel,Switzerland,7.633326521276593,47.546708031914875
Basiglio,Italy,9.152727,45.354457000000004
Basildon,United Kingdom,0.44940449999999993,51.56659075
Basiliano,Italy,,
Basingstoke,United Kingdom,-1.0508800625,51.283982749999986
Basra,Iraq,47.789826600000005,30.514084000000004
Bassano Bresciano,Italy,10.127044,45.327172
Bassano del Grappa,Italy,11.744648,45.747451
Bassersdorf,Switzerland,8.61787,47.444672499999996
Basseterre,Saint Kitts and Nevis,-62.74816666666667,17.295266666666667
Bastia,France,9.451982000000001,42.698946
Bat Yam,Israel,34.752922999999996,32.0270745
Batac City,Philippines,120.520889,18.065026
Batalha,Portugal,-8.824338000000001,39.659571
Batam,Indonesia,104.01072574999999,1.08009175
Batangas,Philippines,121.0560745,13.759265000000001
Batatais,Brazil,-47.545043666666665,-20.77371533333333
Batavia,United States,-83.843336875,41.434974625
Batesville,United States,-90.02482325000001,36.660562
Bath,United Kingdom,-2.3800780666666657,51.37090996666668
Bath,United States,-69.81721350000001,43.9017535
Bathgate,United Kingdom,-3.5979271999999995,55.87503445
Bathinda,India,74.97193275000001,30.12021025
Bathurst,Australia,149.562294,-33.431692999999996
Bathurst,Canada,-65.651443,47.620929
Batley,United Kingdom,-1.6430200000000001,53.709405000000004
Batman,Turkey,41.064372999999996,37.791234
Batna City,Algeria,6.151929,35.537372
Batnfjordsøra,Norway,7.678657,62.894
Baton Rouge,United States,-90.91456499824562,30.59135585964912
Battagram,Pakistan,73.119742,34.82563
Battalgazi,Turkey,38.356032,38.46346
Battambang,Cambodia,103.219771,13.086313
Battaramulla South,Sri Lanka,79.92478449999999,6.896164499999999
Batticaloa,Sri Lanka,81.63484700000001,7.75131
Battle Creek,United States,-85.18083825,42.325061375
Battle Ground,United States,,
Batu Pahat,Malaysia,103.085535,1.8586049999999998
Batumi,Georgia,41.6686745,41.6710375
Baturaja,Indonesia,104.175788,-4.134583
Bau-Bau,Indonesia,122.603229,-5.4583224999999995
Bauchi,Nigeria,9.845355,10.32977
Baudette,United States,-94.602144,48.712662
Baulkham Hills,Australia,150.9623375,-33.732052499999995
Bauru,Brazil,-49.04911216666667,-22.32871233333334
Bautzen,Germany,14.429029000000002,51.175469
